,movie_runtime,log_revenues,Revenue_with_inflation,Interval
4707,104.0,17.315972554486912,33130754.716981128,60-120
4708,122.0,17.133650997692957,27608962.26415094,120-180
4709,92.0,16.74798851688097,18774094.33962264,60-120
4710,81.0,16.2173602658188,11043584.905660376,60-120
4711,108.0,17.675975288518316,47487415.09433962,60-120
4712,99.0,17.47012323431417,38652547.169811316,60-120
4713,90.0,17.172871710846238,28713320.754716977,60-120
4714,113.0,16.859214151991196,20982811.320754714,60-120
4715,119.0,17.07177559397487,25952424.528301883,60-120
4716,108.0,16.51746485826914,14908839.622641508,60-120
4717,110.0,16.910507446378745,22087169.811320752,60-120
4718,89.0,16.382874704296373,13031430.188679244,60-120
4719,107.0,17.28207100281123,32026396.22641509,60-120
4720,109.0,17.19191990581693,29265499.999999996,60-120
4721,85.0,16.622825373926965,16565377.358490564,60-120
4722,92.0,16.776976053754222,19326273.584905658,60-120
4723,94.0,17.22896117749728,30369858.490566034,60-120
4724,97.0,16.553832502440013,15461018.867924526,60-120
4725,115.0,18.132811207389405,74985941.50943395,60-120
4726,115.0,17.22896117749728,30369858.490566034,60-120
4727,83.0,16.622825373926965,16565377.358490564,60-120
4728,98.0,16.622825373926965,16565377.358490564,60-120
4729,98.0,16.47972453028629,14356660.377358489,60-120
4730,103.0,17.652444791108124,46383056.60377358,60-120
4731,83.0,16.687363895064536,17669735.8490566,60-120
4732,108.0,16.44050381713301,13804481.13207547,60-120
4733,70.0,16.910507446378745,22087169.811320752,60-120
4734,85.0,16.2173602658188,11043584.905660376,60-120
4735,93.0,16.910507446378745,22087169.811320752,60-120
4736,78.0,16.687363895064536,17669735.8490566,60-120
4737,118.0,16.80514693072092,19878452.830188677,60-120
4738,140.0,16.71813555373129,18221915.09433962,120-180
4739,84.0,16.44050381713301,13804481.13207547,60-120
4740,81.0,16.622825373926965,16565377.358490564,60-120
4741,85.0,16.312670445623127,12147943.396226414,60-120
4742,82.0,16.71813555373129,18221915.09433962,60-120
4743,93.0,17.80659547093538,54113566.03773584,60-120
4744,100.0,17.47012323431417,38652547.169811316,60-120
4745,104.0,16.312670445623127,12147943.396226414,60-120
4746,92.0,17.315972554486912,33130754.716981128,60-120
4747,76.0,16.622825373926965,16565377.358490564,60-120
4748,83.0,16.2173602658188,11043584.905660376,60-120
4749,88.0,16.399681822612756,13252301.886792451,60-120
4750,90.0,17.315972554486912,33130754.716981128,60-120
4751,94.0,17.0928290031727,26504603.773584902,60-120
4752,113.0,16.622825373926965,16565377.358490564,60-120
4753,84.0,16.959297610548177,23191528.30188679,60-120
4754,117.0,17.396015262160446,35891650.943396226,60-120
4755,76.0,16.622825373926965,16565377.358490564,60-120
4756,91.0,17.315972554486912,33130754.716981128,60-120
4757,94.0,16.910507446378745,22087169.811320752,60-120
4758,97.0,17.611622796587866,44527734.33962264,60-120
4759,105.0,16.687363895064536,17669735.8490566,60-120
4760,75.0,16.44050381713301,13804481.13207547,60-120
4761,78.0,17.133650997692957,27608962.26415094,60-120
4762,110.0,18.009119735046855,66261509.433962256,60-120
4763,105.0,16.312670445623127,12147943.396226414,60-120
4764,97.0,16.910507446378745,22087169.811320752,60-120
4765,89.0,16.910507446378745,22087169.811320752,60-120
4766,87.0,16.74798851688097,18774094.33962264,60-120
4767,95.0,16.959297610548177,23191528.30188679,60-120
4768,89.0,16.2173602658188,11043584.905660376,60-120
4769,93.0,16.71813555373129,18221915.09433962,60-120
4770,105.0,16.622825373926965,16565377.358490564,60-120
4771,96.0,17.60365462693869,44174339.622641504,60-120
4773,107.0,16.910507446378745,22087169.811320752,60-120
4774,81.0,16.910507446378745,22087169.811320752,60-120
4775,118.0,16.2173602658188,11043584.905660376,60-120
4776,81.0,16.44050381713301,13804481.13207547,60-120
4777,79.0,17.210612038829083,29817679.245283015,60-120
4778,104.0,16.71813555373129,18221915.09433962,60-120
4779,103.0,17.133650997692957,27608962.26415094,60-120
4780,104.0,17.28207100281123,32026396.22641509,60-120
4781,105.0,17.721437662595076,49696132.07547169,60-120
4782,83.0,16.910507446378745,22087169.811320752,60-120
4783,105.0,17.315972554486912,33130754.716981128,60-120
4784,85.0,18.296801807498635,88348679.24528301,60-120
4785,93.0,16.832545904909033,20430632.075471696,60-120
4786,89.0,16.776976053754222,19326273.584905658,60-120
4787,96.0,17.945114405070942,62153295.849056594,60-120
4788,90.0,16.910507446378745,22087169.811320752,60-120
4789,99.0,16.44050381713301,13804481.13207547,60-120
4790,105.0,16.51746485826914,14908839.622641508,60-120
4791,87.0,16.44050381713301,13804481.13207547,60-120
4792,98.0,18.163270414874113,77305094.33962263,60-120
4793,93.0,16.47200248419238,14246224.528301885,60-120
4794,82.0,16.776976053754222,19326273.584905658,60-120
4795,99.0,16.44050381713301,13804481.13207547,60-120
4796,115.0,19.94546043308602,459413132.07547164,60-120
4797,152.0,18.702266915606803,132523018.86792451,120-180
4798,104.0,17.133650997692957,27608962.26415094,60-120
4799,106.0,17.091880594728725,26479478.499955982,60-120
4800,119.0,20.53059767532937,824755614.3038291,60-120
4801,95.0,16.82725322857112,20322785.004093308,60-120
4802,103.0,18.740094322723944,137632042.41245598,60-120
4803,92.0,14.107117800079195,1338577.1776408448,60-120
4804,97.0,20.127583811817274,551186514.5904049,60-120
4805,92.0,17.919221068043885,60564596.73600351,60-120
4806,104.0,17.18731813671713,29131136.318838026,60-120
4807,107.0,17.112243914932133,27024216.109154925,60-120
4808,100.0,17.76950713900716,52143346.06346831,60-120
4809,101.0,15.311675503257396,4464534.463028168,60-120
4810,103.0,16.243184640678887,11332492.961179577,60-120
4811,98.0,17.03888239726438,25112653.41672535,60-120
4812,96.0,15.520934768502213,5503719.908054577,60-120
4813,110.0,12.685574841740609,323054.0228873239,60-120
4814,100.0,18.94942475291225,169679980.434463,60-120
4815,97.0,12.34270258327393,229280.7658450704,60-120
4816,121.0,18.669483000434592,128248840.4225352,120-180
4817,91.0,18.710774377610377,133655262.84784329,60-120
4818,97.0,14.874357006210612,2883043.3306338023,60-120
4819,78.0,16.415968299684945,13469902.36034331,60-120
4820,99.0,16.690485201593624,17724974.674735915,60-120
4821,157.0,16.53673943606401,15198988.477420773,120-180
4822,85.0,17.61571729585711,44710426.87733274,60-120
4823,107.0,15.19677355563249,3979925.0906249997,60-120
4824,95.0,16.496980803822908,14606552.740360914,60-120
4825,117.0,19.55103780571254,309676203.8044454,60-120
4826,93.0,17.53800250475692,41367351.01144366,60-120
4827,90.0,15.98266409820162,8733389.38525528,60-120
4828,96.0,17.778309174627967,52604339.51698943,60-120
4829,99.0,13.862586972939672,1048202.1043573943,60-120
4830,99.0,15.222386972229248,4083181.29709507,60-120
4831,88.0,12.893114022074723,397565.1194102112,60-120
4832,108.0,17.8340237144255,55618348.53631161,60-120
4833,107.0,15.818768028029774,7413164.973635563,60-120
4834,110.0,18.04695221471301,68816370.2797535,60-120
4835,83.0,14.041167443066552,1253145.6185739436,60-120
4836,85.0,14.161610767622065,1413544.2595070421,60-120
4837,82.0,16.088893841460433,9712204.431778168,60-120
4838,92.0,16.75040914785804,18819594.541329224,60-120
4839,96.0,18.40254700878354,98202969.16694541,60-120
4840,101.0,18.402615790142107,98209723.93287851,60-120
4841,96.0,18.23448853811098,83011402.68824823,60-120
4842,117.0,18.946512922518504,169186619.75013202,60-120
4843,95.0,16.276122890073076,11711980.966725351,60-120
4844,91.0,17.55649913581112,42139627.8831426,60-120
4845,115.0,16.44949352427502,13929138.853389082,60-120
4846,92.0,14.069240151846396,1288823.2514524646,60-120
4847,94.0,18.215732537704973,81468951.11456865,60-120
4848,92.0,19.777928456361703,388548460.0792253,60-120
4849,107.0,18.451972238204192,103178621.98080985,60-120
4850,109.0,17.298718339639535,32564012.95928697,60-120
4851,107.0,17.42732467043242,37033174.25664612,60-120
4852,95.0,15.045299741277619,3420508.360035211,60-120
4853,100.0,12.804321439249316,363786.1373679577,60-120
4854,96.0,18.563878325855818,115395778.03177816,60-120
4855,93.0,17.47993660537341,39033726.22429577,60-120
4856,99.0,18.29896121231109,88539665.94300175,60-120
4857,102.0,17.41382973866691,36536771.09383802,60-120
4858,113.0,17.06651635838123,25816292.90140845,60-120
4859,111.0,16.422342177187343,13556032.066461265,60-120
4860,126.0,18.54255288087087,112960965.71742956,120-180
4861,118.0,18.917049623424987,164274542.11311617,60-120
4862,143.0,16.762401899031754,19046652.05660211,120-180
4863,85.0,16.291188613556812,11889766.303036971,60-120
4864,88.0,16.815945226219473,20094269.36619718,60-120
4865,92.0,15.880516761342545,7885346.813292253,60-120
4866,90.0,18.68388700277491,130109505.36113554,60-120
4867,94.0,17.38934137820237,35652911.77482394,60-120
4868,121.0,19.581476813691747,319247369.65096825,120-180
4869,117.0,11.07294203840999,64404.709507042244,60-120
4870,95.0,14.258452995148335,1557282.6901848589,60-120
4871,116.0,18.194194556274883,79733035.52209505,60-120
4872,92.0,17.400878822139184,36066637.32394366,60-120
4873,102.0,15.321412137286119,4508216.313204225,60-120
4874,100.0,15.642869221654966,6217442.594058098,60-120
4875,87.0,15.944051015702534,8402593.91628521,60-120
4876,86.0,17.271420754902298,31687117.077464785,60-120
4877,99.0,16.0840302965692,9665083.370114436,60-120
4878,90.0,18.165126285367748,77448695.79485035,60-120
4879,106.0,17.614628099400555,44661754.95026408,60-120
4880,102.0,15.711794165294414,6661093.1474031685,60-120
4881,104.0,17.25059781213933,31034120.303961262,60-120
4882,90.0,15.673598050830757,6411463.069542252,60-120
4883,97.0,15.2171016362667,4061657.2431778163,60-120
4884,95.0,14.657975385126381,2322083.463204225,60-120
4885,88.0,16.566134008211012,15652387.327596828,60-120
4886,102.0,16.281990937199843,11780909.463028168,60-120
4887,101.0,16.275370557758016,11703172.978653168,60-120
4888,110.0,19.47132357632385,285948869.9273327,60-120
4889,107.0,18.93757393783572,167681002.5179137,60-120
4890,110.0,14.60896164587959,2211013.67737676,60-120
4891,94.0,17.89066599586597,58859628.89454225,60-120
4892,105.0,15.31809685028679,4493295.030105634,60-120
4893,110.0,18.015825436526292,66707332.44322182,60-120
4894,157.0,15.481577010476746,5291313.176100352,120-180
4895,95.0,18.433598403331885,101300145.27574822,60-120
4896,88.0,18.09621442777778,72291305.77169894,60-120
4897,90.0,17.51427255635087,40397261.51496478,60-120
4898,76.0,16.679378021385403,17529189.510211267,60-120
4899,92.0,13.442247021625162,688483.7684419013,60-120
4900,93.0,17.68250408912092,47798465.2459507,60-120
4901,106.0,18.96162930512646,171763537.19172534,60-120
4902,100.0,15.066160071950769,3492610.7204225347,60-120
4903,113.0,17.60589517840786,44273425.46619718,60-120
4904,97.0,18.335797766464097,91861977.73054576,60-120
4905,101.0,15.563352563734034,5742197.666417253,60-120
4906,97.0,17.988882130239137,64934013.171654925,60-120
4907,115.0,13.385200196099722,650307.232834507,60-120
4908,90.0,14.787257243552661,2642556.145334507,60-120
4909,100.0,13.610437975756815,814588.18965669,60-120
4910,86.0,17.098656986338714,26659523.15347711,60-120
4911,89.0,14.465361002260563,1915254.3703785208,60-120
4912,95.0,16.710584710561648,18084842.429577462,60-120
4913,93.0,17.05117148671666,25423169.13076584,60-120
4914,97.0,15.74895048543918,6913250.46606514,60-120
4915,112.0,18.04697883113516,68818201.94969189,60-120
4916,94.0,13.403309599616483,662191.1898327464,60-120
4917,85.0,17.367429729664753,34880194.37491197,60-120
4918,84.0,17.150584281759023,28080453.345070418,60-120
4919,110.0,17.693198588131956,48312389.06593309,60-120
4920,111.0,17.01504216649578,24521042.05994718,60-120
4921,98.0,17.279226229035693,31935417.842121474,60-120
4922,114.0,18.331622181261178,91479199.93243837,60-120
4923,95.0,16.215342165683047,11021320.319102112,60-120
4924,152.0,18.95510600260093,170646718.30985913,120-180
4925,94.0,14.750793911645246,2547935.3223151406,60-120
4926,101.0,16.066325912112482,9495474.85572183,60-120
4927,90.0,18.51651668303866,110057848.72693661,60-120
4928,99.0,14.842005113345662,2791264.043397887,60-120
4929,108.0,19.34951543468617,253155741.07825702,60-120
4930,96.0,13.948818128821623,1142601.3751760563,60-120
4931,160.0,18.54565265310739,113311662.2416373,120-180
4932,95.0,15.976528577759613,8679969.54300176,60-120
4933,118.0,17.28143797557335,32006129.060783446,60-120
4934,140.0,15.653124208180355,6281530.432394366,120-180
4935,102.0,19.813213499009606,402503157.2975352,60-120
4936,93.0,17.44037607672169,37519677.1275088,60-120
4937,89.0,17.864506094129887,57339832.321478866,60-120
4938,88.0,18.820814693984182,149202454.0991197,60-120
4939,111.0,18.673816757567312,128805845.84080105,60-120
4940,120.0,19.096107121219397,196487057.35360914,60-120
4941,132.0,18.971446836448642,173458135.87495595,120-180
4942,91.0,14.994591361808759,3251384.169058098,60-120
4943,85.0,14.627035599056454,2251338.7540933094,60-120
4944,89.0,11.571873202728906,106071.9803697183,60-120
4945,130.0,20.015141493141225,492567218.3098591,120-180
4946,107.0,11.567638280246097,105623.72359154928,60-120
4947,102.0,20.46548741372137,772766440.2339787,60-120
4948,112.0,18.596963453616116,119277522.00704224,60-120
4949,104.0,16.78403108824863,19463103.213028166,60-120
4950,99.0,18.299226245683283,88563135.01914611,60-120
4951,109.0,18.75478678857182,139669124.73133802,60-120
4952,98.0,18.19121150091625,79495541.86769365,60-120
4953,105.0,17.744212161350355,50840923.11355633,60-120
4954,119.0,16.995541971939094,24047508.968040317,60-120
4955,88.0,12.279855519656998,215314.60565175916,60-120
4956,101.0,17.18106874146334,28949652.008039217,60-120
4957,123.0,15.598325343654892,5946571.206823017,120-180
4958,96.0,20.310698258536565,661948461.7548473,60-120
4959,75.0,16.111222953299777,9931508.653167076,60-120
4960,107.0,18.59885739345324,119503640.51748174,60-120
4961,107.0,16.01706525595478,9039055.582556773,60-120
4962,83.0,13.493487316052097,724681.3471539421,60-120
4963,123.0,11.771084755109023,129454.50104560296,120-180
4964,97.0,16.744293733009986,18704856.107582454,60-120
4965,124.0,20.54579660959148,837386767.5450572,120-180
4966,85.0,11.833293726808257,137763.50013299336,60-120
4967,108.0,12.524715062665585,275051.89355028066,60-120
4968,96.0,12.983167160331568,435028.6458065818,60-120
4969,99.0,16.031568710138075,9171108.40733573,60-120
4970,180.0,16.221997920430223,11094920.183760135,120-180
4971,81.0,16.49881968456822,14633437.159995597,60-120
4972,16.0,13.11899470418654,498318.49719796743,0-60
4973,116.0,18.971044003752557,173388275.33842224,60-120
4974,95.0,19.579426796110386,318593577.3022526,60-120
4976,106.0,15.806420620549844,7322194.386212715,60-120
4977,103.0,13.526969487152659,749356.0278552298,60-120
4978,117.0,17.131601058916246,27552423.55206919,60-120
4979,120.0,16.227911129476475,11160721.121776057,60-120
4980,98.0,19.84842184793232,416927059.8065405,60-120
4981,90.0,13.042110256893176,461441.3581373592,60-120
4982,123.0,18.208127934647973,80851761.79410334,120-180
4983,150.0,19.14687539057565,206719919.7961991,120-180
4984,90.0,15.52839556177611,5544935.584161866,60-120
4985,119.0,17.870953203969712,57710702.75525553,60-120
4986,98.0,19.232558456272162,225213287.65193343,60-120
4987,107.0,18.18364287059678,78896140.68358587,60-120
4988,106.0,16.82670805731943,20311708.6254907,60-120
4989,121.0,14.803386150776344,2685523.2631067247,120-180
4990,103.0,19.070037506926482,191430907.84243494,60-120
4991,130.0,15.929273304082633,8279335.786174193,120-180
4992,80.0,17.740659514489238,50660623.72729941,60-120
4993,111.0,14.167058324670473,1421265.634722273,60-120
4994,87.0,18.53085817838901,111647615.42023608,60-120
4995,113.0,14.179836831213093,1439543.8221832924,60-120
4996,94.0,13.885283658373268,1072264.8571926476,60-120
4997,98.0,17.644198109808823,46002123.195348896,60-120
4998,106.0,14.3489424148253,1704772.8172808818,60-120
4999,100.0,18.69635151174312,131741405.7479042,60-120
5000,90.0,19.80086112382984,397561868.4432668,60-120
5001,120.0,14.442088924634252,1871197.0629333747,60-120
5002,105.0,18.327439739280333,91097392.486586,60-120
5003,108.0,21.04151772599609,1374722495.1623435,60-120
5004,87.0,15.779084626002051,7124745.94044649,60-120
5005,156.0,16.8691148435992,21191587.473447185,120-180
5006,116.0,16.395553401687355,13197703.586303517,60-120
5007,84.0,13.686617777637148,879068.2138991818,60-120
5008,105.0,18.48149893125069,106270568.32304545,60-120
5009,133.0,19.430780694054135,274587545.1832557,120-180
5010,128.0,17.60598449040203,44277379.790695965,120-180
5011,91.0,12.732247988189053,338489.3769719705,60-120
5012,75.0,16.048938534257182,9331800.503884323,60-120
5013,113.0,17.930458030787033,61248996.94133616,60-120
5014,100.0,18.11119934312318,73382741.9853157,60-120
5015,89.0,15.667795806394237,6374369.909472795,60-120
5016,103.0,17.17356579050106,28733257.004347503,60-120
